"Period","Sender","Round","x","y","Price","Ex","Ey"
29,"2",1,27.0145454545455,28.7245454545454,"1.75","0","76"
29,"20",1,0,76,"1.75","0","76"
29,"3",1,61.0909090909091,68.0909090909091,"1.75","100","0"
29,"4",1,25.9781818181818,30.5381818181818,"1.75","0","76"
29,"5",1,54.4090909090909,79.7840909090909,"1.75","100","0"
29,"6",1,23.1454545454545,35.4954545454545,"1.75","0","76"
29,"7",1,60.1363636363636,69.7613636363636,"1.75","100","0"
29,"8",1,22.2472727272727,37.0672727272727,"1.75","0","76"
29,"9",1,42.3181818181818,100.943181818182,"1.75","100","0"
3,"1",1,49.8181818181818,50.1818181818182,"1","100","0"
3,"10",1,49.8181818181818,50.1818181818182,"1","100","0"
3,"11",1,51.9090909090909,48.0909090909091,"1","100","0"
3,"12",1,47.9090909090909,52.0909090909091,"1","100","0"
3,"13",1,46.9090909090909,53.0909090909091,"1","100","0"
3,"14",1,45.4545454545455,54.5454545454545,"1","100","0"
3,"15",1,45.8181818181818,54.1818181818182,"1","100","0"
3,"16",1,49.9090909090909,50.0909090909091,"1","100","0"
3,"17",1,47.0909090909091,52.9090909090909,"1","100","0"
3,"18",1,53.2727272727273,46.7272727272727,"1","100","0"
3,"19",1,45.2727272727273,54.7272727272727,"1","100","0"
3,"2",1,50.0909090909091,49.9090909090909,"1","100","0"
3,"20",1,44.1818181818182,55.8181818181818,"1","100","0"
3,"3",1,48,52,"1","100","0"
3,"4",1,52,48,"1","100","0"
3,"5",1,44,56,"1","100","0"
3,"6",1,48.8181818181818,51.1818181818182,"1","100","0"
3,"7",1,48.5454545454545,51.4545454545455,"1","100","0"
3,"8",1,47.8181818181818,52.1818181818182,"1","100","0"
3,"9",1,51.2727272727273,48.7272727272727,"1","100","0"
30,"1",1,52.5963636363636,53.5661090909091,"1.13","100","0"
30,"10",1,23.7672727272727,49.1429818181818,"1.13","0","76"
30,"11",1,44.2754545454545,62.9687363636364,"1.13","100","0"
30,"12",1,25.2181818181818,47.5034545454545,"1.13","0","76"
30,"13",1,38.6254545454545,69.3532363636364,"1.13","100","0"
30,"14",1,21.28,51.9536,"1.13","0","76"
30,"15",1,26.9145454545455,82.5865636363636,"1.13","100","0"
30,"16",1,16.2363636363636,57.6529090909091,"1.13","0","76"
30,"17",1,22.1890909090909,87.9263272727273,"1.13","100","0"
30,"18",1,17.5490909090909,56.1695272727273,"1.13","0","76"
30,"19",1,23.2163636363636,86.7655090909091,"1.13","100","0"
30,"2",1,35.72,35.6364,"1.13","0","76"
30,"20",1,15.7527272727273,58.1994181818182,"1.13","0","76"
30,"3",1,54.24,51.7088,"1.13","100","0"
30,"4",1,35.9272727272727,35.4021818181818,"1.13","0","76"
30,"5",1,51.1581818181818,55.1912545454545,"1.13","100","0"
30,"6",1,29.5018181818182,42.6629454545455,"1.13","0","76"
30,"7",1,41.2963636363636,66.3351090909091,"1.13","100","0"
30,"8",1,29.8472727272727,42.2725818181818,"1.13","0","76"
30,"9",1,35.9545454545454,72.3713636363637,"1.13","100","0"
31,"1",1,53.9636363636364,48.7985454545455,"1.06","100","0"
31,"10",1,24.32,50.2208,"1.06","0","76"
31,"11",1,37.2927272727273,66.4697090909091,"1.06","100","0"
31,"12",1,27.1527272727273,47.2181090909091,"1.06","0","76"
31,"13",1,38.9309090909091,64.7332363636364,"1.06","100","0"
31,"14",1,28.3272727272727,45.9730909090909,"1.06","0","76"
31,"15",1,29.8727272727273,74.3349090909091,"1.06","100","0"
31,"16",1,20.52,54.2488,"1.06","0","76"
31,"17",1,31.4145454545455,72.7005818181818,"1.06","100","0"
31,"18",1,23.6290909090909,50.9531636363636,"1.06","0","76"
31,"19",1,30.8363636363636,73.3134545454545,"1.06","100","0"
31,"2",1,36.5490909090909,37.2579636363636,"1.06","0","76"
31,"20",1,0,76,"1.06","0","76"
31,"3",1,52.8072727272727,50.0242909090909,"1.06","100","0"
31,"4",1,39.6581818181818,33.9623272727273,"1.06","0","76"
31,"5",1,54.1563636363636,48.5942545454546,"1.06","100","0"
31,"6",1,34.2,39.748,"1.06","0","76"
31,"7",1,52.6145454545454,50.2285818181818,"1.06","100","0"
31,"8",1,34.5454545454545,39.3818181818182,"1.06","0","76"
31,"9",1,47.4109090909091,55.7444363636364,"1.06","100","0"
32,"1",1,26.1818181818182,26.5745454545455,"0.36","100","0"
32,"10",1,73.3131313131313,49.6072727272727,"0.36","0","76"
32,"11",1,43.7272727272727,20.2581818181818,"0.36","100","0"
32,"12",1,103.444444444444,38.76,"0.36","0","76"
32,"13",1,59.8181818181818,14.4654545454545,"0.36","100","0"
32,"14",1,118.989898989899,33.1636363636364,"0.36","0","76"
32,"15",1,62.3636363636364,13.5490909090909,"0.36","100","0"
32,"16",1,152.959595959596,20.9345454545455,"0.36","0","76"
32,"17",1,71.8181818181818,10.1454545454545,"0.36","100","0"
32,"18",1,165.818181818182,16.3054545454546,"0.36","0","76"
32,"19",1,100,0,"0.36","100","0"
32,"2",1,58.5353535353535,54.9272727272727,"0.36","0","76"
32,"20",1,211.111111111111,0,"0.36","0","76"
32,"3",1,24.5454545454545,27.1636363636364,"0.36","100","0"
32,"4",1,62.1818181818182,53.6145454545454,"0.36","0","76"
32,"5",1,29.6363636363636,25.3309090909091,"0.36","100","0"
32,"6",1,69.2828282828283,51.0581818181818,"0.36","0","76"
32,"7",1,27.4545454545455,26.1163636363636,"0.36","100","0"
32,"8",1,62.9494949494949,53.3381818181818,"0.36","0","76"
32,"9",1,35.4545454545455,23.2363636363636,"0.36","100","0"
33,"1",1,57.64,55.4916,"1.31","100","0"
33,"10",1,26.3927272727273,41.4255272727273,"1.31","0","76"
33,"11",1,48.9463636363636,66.8802636363636,"1.31","100","0"
33,"12",1,23.2836363636364,45.4984363636364,"1.31","0","76"
33,"13",1,39.5381818181818,79.2049818181818,"1.31","100","0"
33,"14",1,20.4509090909091,49.2093090909091,"1.31","0","76"
33,"15",1,37.8709090909091,81.3891090909091,"1.31","100","0"
33,"16",1,16.7890909090909,54.0062909090909,"1.31","0","76"
33,"17",1,24.5327272727273,98.8621272727273,"1.31","100","0"
33,"18",1,8.29090909090909,65.1389090909091,"1.31","0","76"
33,"19",1,6.43090909090909,122.575509090909,"1.31","100","0"
33,"2",1,33.0945454545455,32.6461454545455,"1.31","0","76"
33,"20",1,0,76,"1.31","0","76"
33,"3",1,55.2581818181818,58.6117818181818,"1.31","100","0"
33,"4",1,33.9927272727273,31.4695272727273,"1.31","0","76"
33,"5",1,56.4490909090909,57.0516909090909,"1.31","100","0"
33,"6",1,34.2,31.198,"1.31","0","76"
33,"7",1,55.02,58.9238,"1.31","100","0"
33,"8",1,32.3345454545455,33.6417454545455,"1.31","0","76"
33,"9",1,48.1127272727273,67.9723272727273,"1.31","100","0"
34,"1",1,39.4545454545455,38.7490909090909,"0.64","100","0"
34,"10",1,57.4318181818182,39.2436363636364,"0.64","0","76"
34,"11",1,41.7272727272727,37.2945454545455,"0.64","100","0"
34,"12",1,52.3579545454545,42.4909090909091,"0.64","0","76"
34,"13",1,52.1818181818182,30.6036363636364,"0.64","100","0"
34,"14",1,62.8295454545455,35.7890909090909,"0.64","0","76"
34,"15",1,47.8181818181818,33.3963636363636,"0.64","100","0"
34,"16",1,67.9034090909091,32.5418181818182,"0.64","0","76"
34,"17",1,56.3636363636364,27.9272727272727,"0.64","100","0"
34,"18",1,71.0340909090909,30.5381818181818,"0.64","0","76"
34,"19",1,64,23.04,"0.64","100","0"
34,"2",1,47.6079545454545,45.5309090909091,"0.64","0","76"
34,"20",1,105.795454545455,8.29090909090908,"0.64","0","76"
34,"3",1,38.3636363636364,39.4472727272727,"0.64","100","0"
34,"4",1,44.2613636363636,47.6727272727273,"0.64","0","76"
34,"5",1,37.2727272727273,40.1454545454545,"0.64","100","0"
34,"6",1,46.0965909090909,46.4981818181818,"0.64","0","76"
34,"7",1,37.4545454545455,40.0290909090909,"0.64","100","0"
34,"8",1,0,76,"0.64","0","76"
34,"9",1,36.9090909090909,40.3781818181818,"0.64","100","0"
35,"1",1,84.5454545454545,77.2727272727273,"5","100","0"
35,"10",1,8.70545454545455,32.4727272727273,"5","0","76"
35,"11",1,59.5454545454545,202.272727272727,"5","100","0"
35,"12",1,8.22181818181818,34.8909090909091,"5","0","76"
35,"13",1,43.6363636363636,281.818181818182,"5","100","0"
35,"14",1,5.80363636363636,46.9818181818182,"5","0","76"
35,"15",1,44.5454545454545,277.272727272727,"5","100","0"
35,"16",1,4.90545454545455,51.4727272727273,"5","0","76"
35,"17",1,35.4545454545455,322.727272727273,"5","100","0"
35,"18",1,0,76,"5","0","76"
35,"19",1,13.6363636363636,431.818181818182,"5","100","0"
35,"2",1,12.3672727272727,14.1636363636364,"5","0","76"
35,"20",1,0,76,"5","0","76"
35,"3",1,81.8181818181818,90.9090909090909,"5","100","0"
35,"4",1,12.2981818181818,14.5090909090909,"5","0","76"
35,"5",1,75.4545454545455,122.727272727273,"5","100","0"
35,"6",1,11.1236363636364,20.3818181818182,"5","0","76"
35,"7",1,69.0909090909091,154.545454545455,"5","100","0"
35,"8",1,7.6,38,"5","0","76"
35,"9",1,63.6363636363636,181.818181818182,"5","100","0"
36,"1",1,66.9090909090909,66.1818181818182,"2","100","0"
36,"10",1,13.2654545454545,49.4690909090909,"2","0","76"
36,"11",1,37.6363636363636,124.727272727273,"2","100","0"
36,"12",1,15.4072727272727,45.1854545454545,"2","0","76"
36,"13",1,44.7272727272727,110.545454545455,"2","100","0"
36,"14",1,10.5018181818182,54.9963636363636,"2","0","76"
36,"15",1,37.8181818181818,124.363636363636,"2","100","0"
36,"16",1,10.2945454545455,55.4109090909091,"2","0","76"
36,"17",1,30.5454545454545,138.909090909091,"2","100","0"
36,"18",1,6.49454545454545,63.0109090909091,"2","0","76"
36,"19",1,0,200,"2","100","0"
36,"2",1,25.6327272727273,24.7345454545455,"2","0","76"
36,"20",1,0,76,"2","0","76"
36,"3",1,66.5454545454545,66.9090909090909,"2","100","0"
36,"4",1,24.1818181818182,27.6363636363636,"2","0","76"
36,"5",1,60,80,"2","100","0"
36,"6",1,16.6509090909091,42.6981818181818,"2","0","76"
36,"7",1,50.9090909090909,98.1818181818182,"2","100","0"
36,"8",1,21.5563636363636,32.8872727272727,"2","0","76"
36,"9",1,43.6363636363636,112.727272727273,"2","100","0"
37,"1",1,40.7272727272727,41.4909090909091,"0.7","100","0"
37,"10",1,51.1272727272727,40.2109090909091,"0.7","0","76"
37,"11",1,51.5454545454545,33.9181818181818,"0.7","100","0"
37,"12",1,52.0155844155844,39.5890909090909,"0.7","0","76"
37,"13",1,48.9090909090909,35.7636363636364,"0.7","100","0"
37,"14",1,59.812987012987,34.1309090909091,"0.7","0","76"
37,"15",1,60,28,"0.7","100","0"
37,"16",1,70.9662337662338,26.3236363636364,"0.7","0","76"
37,"17",1,68.7272727272727,21.8909090909091,"0.7","100","0"
37,"18",1,61.9844155844156,32.6109090909091,"0.7","0","76"
37,"19",1,62.1818181818182,26.4727272727273,"0.7","100","0"
37,"2",1,45.3038961038961,44.2872727272727,"0.7","0","76"
37,"20",1,100.675324675325,5.52727272727272,"0.7","0","76"
37,"3",1,36.1818181818182,44.6727272727273,"0.7","100","0"
37,"4",1,40.6649350649351,47.5345454545455,"0.7","0","76"
37,"5",1,39.0909090909091,42.6363636363636,"0.7","100","0"
37,"6",1,44.5142857142857,44.84,"0.7","0","76"
37,"7",1,43.4545454545455,39.5818181818182,"0.7","100","0"
37,"8",1,53.8909090909091,38.2763636363636,"0.7","0","76"
37,"9",1,52,33.6,"0.7","100","0"
38,"1",1,57.2,61.204,"1.43","100","0"
38,"10",1,20.1745454545455,47.1504,"1.43","0","76"
38,"11",1,34.71,93.3647,"1.43","100","0"
38,"12",1,17.7563636363636,50.6084,"1.43","0","76"
38,"13",1,31.98,97.2686,"1.43","100","0"
38,"14",1,11.8836363636364,59.0064,"1.43","0","76"
38,"15",1,32.5,96.525,"1.43","100","0"
38,"16",1,9.60363636363636,62.2668,"1.43","0","76"
38,"17",1,15.86,120.3202,"1.43","100","0"
38,"18",1,2.21090909090909,72.8384,"1.43","0","76"
38,"19",1,0,143,"1.43","100","0"
38,"2",1,30.1927272727273,32.8244,"1.43","0","76"
38,"20",1,0,76,"1.43","0","76"
38,"3",1,58.5,59.345,"1.43","100","0"
38,"4",1,30.6763636363636,32.1328,"1.43","0","76"
38,"5",1,51.48,69.3836,"1.43","100","0"
38,"6",1,29.2254545454545,34.2076,"1.43","0","76"
38,"7",1,51.48,69.3836,"1.43","100","0"
38,"8",1,20.3127272727273,46.9528,"1.43","0","76"
38,"9",1,44.72,79.0504,"1.43","100","0"
39,"1",1,75.6145454545455,68.5231272727273,"2.81","100","0"
39,"10",1,15.8909090909091,31.3465454545455,"2.81","0","76"
39,"11",1,49.3027272727273,142.459336363636,"2.81","100","0"
39,"12",1,11.6763636363636,43.1894181818182,"2.81","0","76"
39,"13",1,33.72,186.2468,"2.81","100","0"
39,"14",1,12.4363636363636,41.0538181818182,"2.81","0","76"
39,"15",1,41.8945454545455,163.276327272727,"2.81","100","0"
39,"16",1,9.88,48.2372,"2.81","0","76"
39,"17",1,19.9254545454545,225.009472727273,"2.81","100","0"
39,"18",1,0,76,"2.81","0","76"
39,"19",1,21.9690909090909,219.266854545455,"2.81","100","0"
39,"2",1,19.5527272727273,21.0568363636364,"2.81","0","76"
39,"20",1,0,76,"2.81","0","76"
39,"3",1,73.5709090909091,74.2657454545454,"2.81","100","0"
39,"4",1,18.5163636363636,23.9690181818182,"2.81","0","76"
39,"5",1,73.06,75.7014,"2.81","100","0"
39,"6",1,18.4472727272727,24.1631636363636,"2.81","0","76"
39,"7",1,66.9290909090909,92.9292545454545,"2.81","100","0"
39,"8",1,15.0618181818182,33.6762909090909,"2.81","0","76"
39,"9",1,56.2,123.078,"2.81","100","0"
4,"1",1,26.7272727272727,26.3781818181818,"0.36","100","0"
4,"10",1,51.8181818181818,17.3454545454545,"0.36","100","0"
4,"11",1,45.7272727272727,19.5381818181818,"0.36","100","0"
4,"12",1,43.5454545454545,20.3236363636364,"0.36","100","0"
4,"13",1,51.6363636363636,17.4109090909091,"0.36","100","0"
4,"14",1,54.9090909090909,16.2327272727273,"0.36","100","0"
4,"15",1,67.0909090909091,11.8472727272727,"0.36","100","0"
4,"16",1,76.8181818181818,8.34545454545455,"0.36","100","0"
4,"17",1,71.8181818181818,10.1454545454545,"0.36","100","0"
4,"18",1,83.6363636363636,5.89090909090909,"0.36","100","0"
4,"19",1,90.9090909090909,3.27272727272727,"0.36","100","0"
4,"2",1,24.0909090909091,27.3272727272727,"0.36","100","0"
4,"20",1,100,0,"0.36","100","0"
4,"3",1,23.4545454545455,27.5563636363636,"0.36","100","0"
4,"4",1,30.7272727272727,24.9381818181818,"0.36","100","0"
4,"5",1,32.1818181818182,24.4145454545455,"0.36","100","0"
4,"6",1,29.1818181818182,25.4945454545455,"0.36","100","0"
4,"7",1,38.1818181818182,22.2545454545455,"0.36","100","0"
4,"8",1,36.9090909090909,22.7127272727273,"0.36","100","0"
4,"9",1,34.5454545454545,23.5636363636364,"0.36","100","0"
40,"1",1,35.8181818181818,36.5836363636364,"0.57","100","0"
40,"10",1,56.4848484848485,43.8036363636364,"0.57","0","76"
40,"11",1,46.4545454545455,30.5209090909091,"0.57","100","0"
40,"12",1,59.5151515151515,42.0763636363636,"0.57","0","76"
40,"13",1,44,31.92,"0.57","100","0"
40,"14",1,67.8787878787879,37.3090909090909,"0.57","0","76"
40,"15",1,52,27.36,"0.57","100","0"
40,"16",1,73.5757575757576,34.0618181818182,"0.57","0","76"
40,"17",1,56.5454545454545,24.7690909090909,"0.57","100","0"
40,"18",1,75.1515151515152,33.1636363636364,"0.57","0","76"
40,"19",1,66.1818181818182,19.2763636363636,"0.57","100","0"
40,"2",1,45.9393939393939,49.8145454545455,"0.57","0","76"
40,"20",1,121.454545454545,6.77090909090909,"0.57","0","76"
40,"3",1,33.0909090909091,38.1381818181818,"0.57","100","0"
40,"4",1,42.4242424242424,51.8181818181818,"0.57","0","76"
40,"5",1,31.0909090909091,39.2781818181818,"0.57","100","0"
40,"6",1,50.7878787878788,47.0509090909091,"0.57","0","76"
40,"7",1,37.8181818181818,35.4436363636364,"0.57","100","0"
40,"8",1,0,76,"0.57","0","76"
40,"9",1,36.5454545454545,36.1690909090909,"0.57","100","0"
41,"1",1,44.7272727272727,45.8763636363636,"0.83","100","0"
41,"10",1,42.9529025191676,40.3490909090909,"0.83","0","76"
41,"11",1,54.0909090909091,38.1045454545455,"0.83","100","0"
41,"12",1,48.6966046002191,35.5818181818182,"0.83","0","76"
41,"13",1,57.6363636363636,35.1618181818182,"0.83","100","0"
41,"14",1,61.4326396495071,25.0109090909091,"0.83","0","76"
41,"15",1,67.6363636363636,26.8618181818182,"0.83","100","0"
41,"16",1,67.1763417305586,20.2436363636364,"0.83","0","76"
41,"17",1,73.0909090909091,22.3345454545455,"0.83","100","0"
41,"18",1,61.0996714129244,25.2872727272727,"0.83","0","76"
41,"19",1,77.4545454545455,18.7127272727273,"0.83","100","0"
41,"2",1,41.7042716319825,41.3854545454546,"0.83","0","76"
41,"20",1,0,76,"0.83","0","76"
41,"3",1,46,44.82,"0.83","100","0"
41,"4",1,39.2902519167579,43.3890909090909,"0.83","0","76"
41,"5",1,48.3636363636364,42.8581818181818,"0.83","100","0"
41,"6",1,41.3713033953998,41.6618181818182,"0.83","0","76"
41,"7",1,41.4545454545455,48.5927272727273,"0.83","100","0"
41,"8",1,54.7732749178532,30.5381818181818,"0.83","0","76"
41,"9",1,42.3636363636364,47.8381818181818,"0.83","100","0"
42,"1",1,23.0909090909091,21.5345454545455,"0.28","100","0"
42,"10",1,80.4415584415584,53.4763636363636,"0.28","0","76"
42,"11",1,44.2727272727273,15.6036363636364,"0.28","100","0"
42,"12",1,122.142857142857,41.8,"0.28","0","76"
42,"13",1,52.9090909090909,13.1854545454545,"0.28","100","0"
42,"14",1,159.896103896104,31.2290909090909,"0.28","0","76"
42,"15",1,60.1818181818182,11.1490909090909,"0.28","100","0"
42,"16",1,161.12987012987,30.8836363636364,"0.28","0","76"
42,"17",1,60.1818181818182,11.1490909090909,"0.28","100","0"
42,"18",1,183.584415584416,24.5963636363636,"0.28","0","76"
42,"19",1,71.8181818181818,7.89090909090909,"0.28","100","0"
42,"2",1,68.8441558441558,56.7236363636364,"0.28","0","76"
42,"20",1,255.142857142857,4.56000000000002,"0.28","0","76"
42,"3",1,20.9090909090909,22.1454545454545,"0.28","100","0"
42,"4",1,56.7532467532467,60.1090909090909,"0.28","0","76"
42,"5",1,26.3636363636364,20.6181818181818,"0.28","100","0"
42,"6",1,61.9350649350649,58.6581818181818,"0.28","0","76"
42,"7",1,27.8181818181818,20.2109090909091,"0.28","100","0"
42,"8",1,112.025974025974,44.6327272727273,"0.28","0","76"
42,"9",1,36.7272727272727,17.7163636363636,"0.28","100","0"
43,"1",1,69.0527272727273,72.1071454545454,"2.33","100","0"
43,"10",1,19.3454545454545,30.9250909090909,"2.33","0","76"
43,"11",1,52.3190909090909,111.096518181818,"2.33","100","0"
43,"12",1,15.8218181818182,39.1351636363636,"2.33","0","76"
43,"13",1,41.5163636363636,136.266872727273,"2.33","100","0"
43,"14",1,14.6472727272727,41.8718545454545,"2.33","0","76"
43,"15",1,45.7527272727273,126.396145454545,"2.33","100","0"
43,"16",1,11.4,49.438,"2.33","0","76"
43,"17",1,31.3490909090909,159.956618181818,"2.33","100","0"
43,"18",1,11.0545454545455,50.2429090909091,"2.33","0","76"
43,"19",1,33.4672727272727,155.021254545455,"2.33","100","0"
43,"2",1,22.3163636363636,24.0028727272727,"2.33","0","76"
43,"20",1,0,76,"2.33","0","76"
43,"3",1,70.3236363636364,69.1459272727273,"2.33","100","0"
43,"4",1,22.5236363636364,23.5199272727273,"2.33","0","76"
43,"5",1,71.5945454545455,66.1847090909091,"2.33","100","0"
43,"6",1,20.1054545454545,29.1542909090909,"2.33","0","76"
43,"7",1,65.6636363636364,80.0037272727273,"2.33","100","0"
43,"8",1,15.4763636363636,39.9400727272727,"2.33","0","76"
43,"9",1,58.4618181818182,96.7839636363636,"2.33","100","0"
44,"1",1,48,52,"1","100","0"
44,"10",1,34.8218181818182,41.1781818181818,"1","0","76"
44,"11",1,48.6363636363636,51.3636363636364,"1","100","0"
44,"12",1,35.0290909090909,40.9709090909091,"1","0","76"
44,"13",1,46.3636363636364,53.6363636363636,"1","100","0"
44,"14",1,37.3090909090909,38.6909090909091,"1","0","76"
44,"15",1,49.6363636363636,50.3636363636364,"1","100","0"
44,"16",1,36.5490909090909,39.4509090909091,"1","0","76"
44,"17",1,50,50,"1","100","0"
44,"18",1,33.5781818181818,42.4218181818182,"1","0","76"
44,"19",1,48.1818181818182,51.8181818181818,"1","100","0"
44,"2",1,32.1272727272727,43.8727272727273,"1","0","76"
44,"20",1,33.9927272727273,42.0072727272727,"1","0","76"
44,"3",1,45.0909090909091,54.9090909090909,"1","100","0"
44,"4",1,34.4072727272727,41.5927272727273,"1","0","76"
44,"5",1,45.8181818181818,54.1818181818182,"1","100","0"
44,"6",1,39.1745454545455,36.8254545454545,"1","0","76"
44,"7",1,48.7272727272727,51.2727272727273,"1","100","0"
44,"8",1,36.7563636363636,39.2436363636364,"1","0","76"
44,"9",1,51.2727272727273,48.7272727272727,"1","100","0"
45,"1",1,30.1818181818182,30.0218181818182,"0.43","100","0"
45,"10",1,74.2325581395349,44.08,"0.43","0","76"
45,"11",1,47,22.79,"0.43","100","0"
45,"12",1,84.9978858350951,39.4509090909091,"0.43","0","76"
45,"13",1,50.3636363636364,21.3436363636364,"0.43","100","0"
45,"14",1,93.8350951374207,35.6509090909091,"0.43","0","76"
45,"15",1,50.1818181818182,21.4218181818182,"0.43","100","0"
45,"16",1,94.3171247357294,35.4436363636364,"0.43","0","76"
45,"17",1,62,16.34,"0.43","100","0"
45,"18",1,115.68710359408,26.2545454545455,"0.43","0","76"
45,"19",1,60.7272727272727,16.8872727272727,"0.43","100","0"
45,"2",1,54.1479915433404,52.7163636363636,"0.43","0","76"
45,"20",1,134.646934460888,18.1018181818182,"0.43","0","76"
45,"3",1,30.3636363636364,29.9436363636364,"0.43","100","0"
45,"4",1,55.9154334038055,51.9563636363636,"0.43","0","76"
45,"5",1,34.9090909090909,27.9890909090909,"0.43","100","0"
45,"6",1,65.3953488372093,47.88,"0.43","0","76"
45,"7",1,35.6363636363636,27.6763636363636,"0.43","100","0"
45,"8",1,99.2980972515856,33.3018181818182,"0.43","0","76"
45,"9",1,44.9090909090909,23.6890909090909,"0.43","100","0"
46,"1",1,47.8181818181818,46.4418181818182,"0.89","100","0"
46,"10",1,45.4913176710929,35.5127272727273,"0.89","0","76"
46,"11",1,60.0909090909091,35.5190909090909,"0.89","100","0"
46,"12",1,54.2635342185904,27.7054545454546,"0.89","0","76"
46,"13",1,60.7272727272727,34.9527272727273,"0.89","100","0"
46,"14",1,53.4096016343207,28.4654545454545,"0.89","0","76"
46,"15",1,65.0909090909091,31.0690909090909,"0.89","100","0"
46,"16",1,57.2134831460674,25.08,"0.89","0","76"
46,"17",1,58.3636363636364,37.0563636363636,"0.89","100","0"
46,"18",1,59.3094994892748,23.2145454545455,"0.89","0","76"
46,"19",1,70.5454545454545,26.2145454545455,"0.89","100","0"
46,"2",1,40.1348314606741,40.28,"0.89","0","76"
46,"20",1,81.3564862104188,3.59272727272727,"0.89","0","76"
46,"3",1,44,49.84,"0.89","100","0"
46,"4",1,41.9203268641471,38.6909090909091,"0.89","0","76"
46,"5",1,49.4545454545455,44.9854545454545,"0.89","100","0"
46,"6",1,42.4637385086823,38.2072727272727,"0.89","0","76"
46,"7",1,49.0909090909091,45.3090909090909,"0.89","100","0"
46,"8",1,43.7834525025536,37.0327272727273,"0.89","0","76"
46,"9",1,50.7272727272727,43.8527272727273,"0.89","100","0"
47,"1",1,61.6581818181818,60.1966545454545,"1.57","100","0"
47,"10",1,22.6618181818182,40.4209454545455,"1.57","0","76"
47,"11",1,46.9572727272727,83.2770818181818,"1.57","100","0"
47,"12",1,17.2036363636364,48.9902909090909,"1.57","0","76"
47,"13",1,34.54,102.7722,"1.57","100","0"
47,"14",1,15.7527272727273,51.2682181818182,"1.57","0","76"
47,"15",1,26.8327272727273,114.872618181818,"1.57","100","0"
47,"16",1,9.74181818181818,60.7053454545455,"1.57","0","76"
47,"17",1,16.5563636363636,131.006509090909,"1.57","100","0"
47,"18",1,6.35636363636364,66.0205090909091,"1.57","0","76"
47,"19",1,7.99272727272727,144.451418181818,"1.57","100","0"
47,"2",1,29.2254545454545,30.1160363636364,"1.57","0","76"
47,"20",1,0,76,"1.57","0","76"
47,"3",1,63.6563636363636,57.0595090909091,"1.57","100","0"
47,"4",1,30.1236363636364,28.7058909090909,"1.57","0","76"
47,"5",1,62.2290909090909,59.3003272727273,"1.57","100","0"
47,"6",1,28.3963636363636,31.4177090909091,"1.57","0","76"
47,"7",1,63.0854545454545,57.9558363636364,"1.57","100","0"
47,"8",1,21.0036363636364,43.0242909090909,"1.57","0","76"
47,"9",1,55.6636363636364,69.6080909090909,"1.57","100","0"
48,"1",1,57.64,51.2556,"1.21","100","0"
48,"10",1,26.6690909090909,43.7304,"1.21","0","76"
48,"11",1,31.57,82.8003,"1.21","100","0"
48,"12",1,21.6254545454545,49.8332,"1.21","0","76"
48,"13",1,31.02,83.4658,"1.21","100","0"
48,"14",1,21.1418181818182,50.4184,"1.21","0","76"
48,"15",1,25.08,90.6532,"1.21","100","0"
48,"16",1,16.7890909090909,55.6852,"1.21","0","76"
48,"17",1,19.14,97.8406,"1.21","100","0"
48,"18",1,0,76,"1.21","0","76"
48,"19",1,4.18,115.9422,"1.21","100","0"
48,"2",1,34.8909090909091,33.782,"1.21","0","76"
48,"20",1,0,76,"1.21","0","76"
48,"3",1,55.66,53.6514,"1.21","100","0"
48,"4",1,36.48,31.8592,"1.21","0","76"
48,"5",1,55.22,54.1838,"1.21","100","0"
48,"6",1,29.9163636363636,39.8012,"1.21","0","76"
48,"7",1,51.48,58.7092,"1.21","100","0"
48,"8",1,24.4581818181818,46.4056,"1.21","0","76"
48,"9",1,40.92,71.4868,"1.21","100","0"
49,"1",1,48.7272727272727,48.1963636363636,"0.94","100","0"
49,"10",1,51.4506769825919,27.6363636363636,"0.94","0","76"
