"Period","Sender","Round","x","y","Price","Ex","Ey"
49,"11",1,62.0909090909091,35.6345454545455,"0.94","100","0"
49,"12",1,55.0522243713733,24.2509090909091,"0.94","0","76"
49,"13",1,64,33.84,"0.94","100","0"
49,"14",1,60.4177949709865,19.2072727272727,"0.94","0","76"
49,"15",1,77.2727272727273,21.3636363636364,"0.94","100","0"
49,"16",1,60.3442940038685,19.2763636363636,"0.94","0","76"
49,"17",1,72.5454545454545,25.8072727272727,"0.94","100","0"
49,"18",1,65.7098646034816,14.2327272727273,"0.94","0","76"
49,"19",1,75.4545454545455,23.0727272727273,"0.94","100","0"
49,"2",1,40.7930367504836,37.6545454545455,"0.94","0","76"
49,"20",1,74.6769825918762,5.80363636363637,"0.94","0","76"
49,"3",1,50.7272727272727,46.3163636363636,"0.94","100","0"
49,"4",1,42.4835589941973,36.0654545454545,"0.94","0","76"
49,"5",1,55.2727272727273,42.0436363636364,"0.94","100","0"
49,"6",1,39.7640232108317,38.6218181818182,"0.94","0","76"
49,"7",1,57.6363636363636,39.8218181818182,"0.94","100","0"
49,"8",1,46.7466150870406,32.0581818181818,"0.94","0","76"
49,"9",1,59.6363636363636,37.9418181818182,"0.94","100","0"
5,"1",1,73.5709090909091,74.2657454545454,"2.81","100","0"
5,"10",1,55.6890909090909,124.513654545455,"2.81","100","0"
5,"11",1,57.9881818181818,118.053209090909,"2.81","100","0"
5,"12",1,51.8572727272727,135.281063636364,"2.81","100","0"
5,"13",1,46.4927272727273,150.355436363636,"2.81","100","0"
5,"14",1,34.7418181818182,183.375490909091,"2.81","100","0"
5,"15",1,32.6981818181818,189.118109090909,"2.81","100","0"
5,"16",1,30.91,194.1429,"2.81","100","0"
5,"17",1,27.5890909090909,203.474654545455,"2.81","100","0"
5,"18",1,9.19636363636364,255.158218181818,"2.81","100","0"
5,"19",1,4.59818181818182,268.079109090909,"2.81","100","0"
5,"2",1,75.3590909090909,69.2409545454545,"2.81","100","0"
5,"20",1,6.13090909090909,263.772145454545,"2.81","100","0"
5,"3",1,73.5709090909091,74.2657454545454,"2.81","100","0"
5,"4",1,75.6145454545455,68.5231272727273,"2.81","100","0"
5,"5",1,65.9072727272727,95.8005636363636,"2.81","100","0"
5,"6",1,74.8481818181818,70.6766090909091,"2.81","100","0"
5,"7",1,67.9509090909091,90.0579454545454,"2.81","100","0"
5,"8",1,64.3745454545455,100.107527272727,"2.81","100","0"
5,"9",1,65.9072727272727,95.8005636363636,"2.81","100","0"
50,"1",1,34,33,"0.5","100","0"
50,"10",1,70.1963636363636,40.9018181818182,"0.5","0","76"
50,"11",1,56.2727272727273,21.8636363636364,"0.5","100","0"
50,"12",1,98.5236363636364,26.7381818181818,"0.5","0","76"
50,"13",1,69.4545454545455,15.2727272727273,"0.5","100","0"
50,"14",1,106.123636363636,22.9381818181818,"0.5","0","76"
50,"15",1,72.5454545454545,13.7272727272727,"0.5","100","0"
50,"16",1,116.763636363636,17.6181818181818,"0.5","0","76"
50,"17",1,81.4545454545455,9.27272727272727,"0.5","100","0"
50,"18",1,121.323636363636,15.3381818181818,"0.5","0","76"
50,"19",1,100,0,"0.5","100","0"
50,"2",1,53.4763636363636,49.2618181818182,"0.5","0","76"
50,"20",1,149.789090909091,1.10545454545455,"0.5","0","76"
50,"3",1,38.7272727272727,30.6363636363636,"0.5","100","0"
50,"4",1,54.1672727272727,48.9163636363636,"0.5","0","76"
50,"5",1,36.9090909090909,31.5454545454545,"0.5","100","0"
50,"6",1,60.6618181818182,45.6690909090909,"0.5","0","76"
50,"7",1,46.5454545454545,26.7272727272727,"0.5","100","0"
50,"8",1,74.0654545454545,38.9672727272727,"0.5","0","76"
50,"9",1,46.7272727272727,26.6363636363636,"0.5","100","0"
51,"1",1,77.8909090909091,78.9294545454545,"3.57","100","0"
51,"10",1,15.6145454545455,20.2560727272727,"3.57","0","76"
51,"11",1,60.69,140.3367,"3.57","100","0"
51,"12",1,9.46545454545454,42.2083272727273,"3.57","0","76"
51,"13",1,31.8054545454545,243.454527272727,"3.57","100","0"
51,"14",1,6.35636363636364,53.3077818181818,"3.57","0","76"
51,"15",1,30.5072727272727,248.089036363636,"3.57","100","0"
51,"16",1,6.28727272727273,53.5544363636364,"3.57","0","76"
51,"17",1,20.1218181818182,285.165109090909,"3.57","100","0"
51,"18",1,2.90181818181818,65.6405090909091,"3.57","0","76"
51,"19",1,8.43818181818182,326.875690909091,"3.57","100","0"
51,"2",1,16.5127272727273,17.0495636363636,"3.57","0","76"
51,"20",1,0,76,"3.57","0","76"
51,"3",1,74.6454545454545,90.5157272727273,"3.57","100","0"
51,"4",1,16.8581818181818,15.8162909090909,"3.57","0","76"
51,"5",1,71.4,102.102,"3.57","100","0"
51,"6",1,14.7163636363636,23.4625818181818,"3.57","0","76"
51,"7",1,62.9618181818182,132.226309090909,"3.57","100","0"
51,"8",1,10.5018181818182,38.5085090909091,"3.57","0","76"
51,"9",1,68.8036363636364,111.371018181818,"3.57","100","0"
52,"1",1,42.5454545454545,43.6654545454545,"0.76","100","0"
52,"10",1,56,33.44,"0.76","0","76"
52,"11",1,63,28.12,"0.76","100","0"
52,"12",1,66.6363636363636,25.3563636363636,"0.76","0","76"
52,"13",1,70,22.8,"0.76","100","0"
52,"14",1,69.2727272727273,23.3527272727273,"0.76","0","76"
52,"15",1,70.1818181818182,22.6618181818182,"0.76","100","0"
52,"16",1,70.2727272727273,22.5927272727273,"0.76","0","76"
52,"17",1,69.8181818181818,22.9381818181818,"0.76","100","0"
52,"18",1,79.0909090909091,15.8909090909091,"0.76","0","76"
52,"19",1,86.5454545454545,10.2254545454545,"0.76","100","0"
52,"2",1,44.2727272727273,42.3527272727273,"0.76","0","76"
52,"20",1,98.1818181818182,1.38181818181818,"0.76","0","76"
52,"3",1,40.1818181818182,45.4618181818182,"0.76","100","0"
52,"4",1,41.6363636363636,44.3563636363636,"0.76","0","76"
52,"5",1,46.5454545454545,40.6254545454545,"0.76","100","0"
52,"6",1,41.3636363636364,44.5636363636364,"0.76","0","76"
52,"7",1,48.5454545454545,39.1054545454545,"0.76","100","0"
52,"8",1,58.3636363636364,31.6436363636364,"0.76","0","76"
52,"9",1,59.0909090909091,31.0909090909091,"0.76","100","0"
53,"1",1,18.5454545454545,16.2909090909091,"0.2","100","0"
53,"10",1,147.854545454545,46.4290909090909,"0.2","0","76"
53,"11",1,44.4545454545455,11.1090909090909,"0.2","100","0"
53,"12",1,193.109090909091,37.3781818181818,"0.2","0","76"
53,"13",1,58.1818181818182,8.36363636363637,"0.2","100","0"
53,"14",1,249.418181818182,26.1163636363636,"0.2","0","76"
53,"15",1,72.5454545454545,5.49090909090909,"0.2","100","0"
53,"16",1,276.709090909091,20.6581818181818,"0.2","0","76"
53,"17",1,77.0909090909091,4.58181818181818,"0.2","100","0"
53,"18",1,316.436363636364,12.7127272727273,"0.2","0","76"
53,"19",1,93.2727272727273,1.34545454545454,"0.2","100","0"
53,"2",1,72.2,61.56,"0.2","0","76"
53,"20",1,380,0,"0.2","0","76"
53,"3",1,19.6363636363636,16.0727272727273,"0.2","100","0"
53,"4",1,65.6363636363636,62.8727272727273,"0.2","0","76"
53,"5",1,15.6363636363636,16.8727272727273,"0.2","100","0"
53,"6",1,79.8,60.04,"0.2","0","76"
53,"7",1,25.8181818181818,14.8363636363636,"0.2","100","0"
53,"8",1,171.345454545455,41.7309090909091,"0.2","0","76"
53,"9",1,30.3636363636364,13.9272727272727,"0.2","100","0"
54,"1",1,64.2727272727273,62.5227272727273,"1.75","100","0"
54,"10",1,18.1018181818182,44.3218181818182,"1.75","0","76"
54,"11",1,41.8409090909091,101.778409090909,"1.75","100","0"
54,"12",1,15.96,48.07,"1.75","0","76"
54,"13",1,34.3636363636364,114.863636363636,"1.75","100","0"
54,"14",1,14.2327272727273,51.0927272727273,"1.75","0","76"
54,"15",1,36.9090909090909,110.409090909091,"1.75","100","0"
54,"16",1,10.4327272727273,57.7427272727273,"1.75","0","76"
54,"17",1,21.3181818181818,137.693181818182,"1.75","100","0"
54,"18",1,8.70545454545455,60.7654545454545,"1.75","0","76"
54,"19",1,18.7727272727273,142.147727272727,"1.75","100","0"
54,"2",1,26.4618181818182,29.6918181818182,"1.75","0","76"
54,"20",1,0,76,"1.75","0","76"
54,"3",1,63,64.75,"1.75","100","0"
54,"4",1,26.9454545454545,28.8454545454545,"1.75","0","76"
54,"5",1,57.5909090909091,74.2159090909091,"1.75","100","0"
54,"6",1,22.8690909090909,35.9790909090909,"1.75","0","76"
54,"7",1,46.1363636363636,94.2613636363636,"1.75","100","0"
54,"8",1,20.3127272727273,40.4527272727273,"1.75","0","76"
54,"9",1,38.8181818181818,107.068181818182,"1.75","100","0"
55,"1",1,55.0618181818182,50.7801454545455,"1.13","100","0"
55,"10",1,25.9781818181818,46.6446545454546,"1.13","0","76"
55,"11",1,35.8518181818182,72.4874454545455,"1.13","100","0"
55,"12",1,22.1781818181818,50.9386545454546,"1.13","0","76"
55,"13",1,31.0236363636364,77.9432909090909,"1.13","100","0"
55,"14",1,19.6218181818182,53.8273454545455,"1.13","0","76"
55,"15",1,100,0,"1.13","100","0"
55,"16",1,17.8945454545455,55.7791636363636,"1.13","0","76"
55,"17",1,25.0654545454545,84.6760363636364,"1.13","100","0"
55,"18",1,9.67272727272727,65.0698181818182,"1.13","0","76"
55,"19",1,17.6690909090909,93.0339272727273,"1.13","100","0"
55,"2",1,35.5818181818182,35.7925454545455,"1.13","0","76"
55,"20",1,0,76,"1.13","0","76"
55,"3",1,53.2127272727273,52.8696181818182,"1.13","100","0"
55,"4",1,36.48,34.7776,"1.13","0","76"
55,"5",1,49.3090909090909,57.2807272727273,"1.13","100","0"
55,"6",1,32.2654545454545,39.5400363636364,"1.13","0","76"
55,"7",1,47.46,59.3702,"1.13","100","0"
55,"8",1,27.4981818181818,44.9270545454545,"1.13","0","76"
55,"9",1,39.0363636363636,68.8889090909091,"1.13","100","0"
56,"1",1,61.3727272727273,60.6448181818182,"1.57","100","0"
56,"1",2,58.5927272727273,54.2435272727273,"1.31","100","0"
56,"1",3,53.0909090909091,46.9090909090909,"1","100","0"
56,"1",4,45.0909090909091,45.5745454545455,"0.83","100","0"
56,"1",5,38.9090909090909,39.0981818181818,"0.64","100","0"
56,"1",6,36.1818181818182,36.3763636363636,"0.57","100","0"
56,"1",7,33.0909090909091,33.4545454545455,"0.5","100","0"
56,"1",8,29.2727272727273,30.4127272727273,"0.43","100","0"
56,"1",9,26,26.64,"0.36","100","0"
56,"10",1,25.4254545454545,36.0820363636364,"1.57","0","76"
56,"10",2,0,76,"1.31","0","76"
56,"10",3,27.0836363636364,48.9163636363636,"1","0","76"
56,"10",4,0,76,"0.83","0","76"
56,"10",5,59.375,38,"0.64","0","76"
56,"10",6,68.1212121212121,37.1709090909091,"0.57","0","76"
56,"10",7,83.4618181818182,34.2690909090909,"0.5","0","76"
56,"10",8,76.4820295983087,43.1127272727273,"0.43","0","76"
56,"10",9,117.454545454545,33.7163636363636,"0.36","0","76"
56,"11",1,46.9572727272727,83.2770818181818,"1.57","100","0"
56,"11",2,38.0909090909091,61.9090909090909,"1","100","0"
56,"11",3,35,41.6,"0.64","100","0"
56,"11",4,57.1818181818182,29.9727272727273,"0.7","100","0"
56,"11",5,57.5454545454545,35.2372727272727,"0.83","100","0"
56,"11",6,53.5454545454545,41.3445454545455,"0.89","100","0"
56,"11",7,60.0909090909091,37.5145454545454,"0.94","100","0"
56,"11",8,59.3636363636364,40.6363636363636,"1","100","0"
56,"11",9,55.2163636363636,47.4706545454546,"1.06","100","0"
56,"12",1,23.6981818181818,38.7938545454545,"1.57","0","76"
56,"12",2,30.4690909090909,45.5309090909091,"1","0","76"
56,"12",3,75.0284090909091,27.9818181818182,"0.64","0","76"
56,"12",4,66.0311688311688,29.7781818181818,"0.7","0","76"
56,"12",5,53.3581599123768,31.7127272727273,"0.83","0","76"
56,"12",6,50.6925434116445,30.8836363636364,"0.89","0","76"
56,"12",7,44.9090909090909,33.7854545454545,"0.94","0","76"
56,"12",8,46.9127272727273,29.0872727272727,"1","0","76"
56,"12",9,43.4581818181818,29.9343272727273,"1.06","0","76"
56,"13",1,45.9581818181818,84.8456545454546,"1.57","100","0"
56,"13",2,33.0909090909091,66.9090909090909,"1","100","0"
56,"13",3,56.7272727272727,27.6945454545455,"0.64","100","0"
56,"13",4,68.5454545454545,22.0181818181818,"0.7","100","0"
56,"13",5,60.9090909090909,32.4454545454545,"0.83","100","0"
56,"13",6,59.6363636363636,35.9236363636364,"0.89","100","0"
56,"13",7,66.1818181818182,31.7890909090909,"0.94","100","0"
56,"13",8,64.1818181818182,35.8181818181818,"1","100","0"
56,"13",9,66.1054545454545,35.9282181818182,"1.06","100","0"
56,"14",1,19.0690909090909,46.0615272727273,"1.57","0","76"
56,"14",2,25.5636363636364,50.4363636363636,"1","0","76"
56,"14",3,72.5454545454545,29.5709090909091,"0.64","0","76"
56,"14",4,76.5922077922078,22.3854545454545,"0.7","0","76"
56,"14",5,62.4315443592552,24.1818181818182,"0.83","0","76"
56,"14",6,58.8437180796731,23.6290909090909,"0.89","0","76"
56,"14",7,55.1257253384913,24.1818181818182,"0.94","0","76"
56,"14",8,51.9563636363636,24.0436363636364,"1","0","76"
56,"14",9,49.6072727272727,23.4162909090909,"1.06","0","76"
56,"15",1,36.2527272727273,100.083218181818,"1.57","100","0"
56,"15",2,34.7272727272727,65.2727272727273,"1","100","0"
56,"15",3,68.9090909090909,19.8981818181818,"0.64","100","0"
56,"15",4,70.5454545454545,20.6181818181818,"0.7","100","0"
56,"15",5,66.5454545454545,27.7672727272727,"0.83","100","0"
56,"15",6,72.5454545454545,24.4345454545455,"0.89","100","0"
56,"15",7,68.5454545454545,29.5672727272727,"0.94","100","0"
56,"15",8,64.1818181818182,35.8181818181818,"1","100","0"
56,"15",9,67.6472727272727,34.2938909090909,"1.06","100","0"
56,"16",1,19.6909090909091,45.0852727272727,"1.57","0","76"
56,"16",2,24.6654545454545,51.3345454545455,"1","0","76"
56,"16",3,76.9715909090909,26.7381818181818,"0.64","0","76"
56,"16",4,77.8753246753247,21.4872727272727,"0.7","0","76"
56,"16",5,63.8466593647317,23.0072727272727,"0.83","0","76"
56,"16",6,57.679264555669,24.6654545454546,"0.89","0","76"
56,"16",7,60.7852998065764,18.8618181818182,"0.94","0","76"
56,"16",8,56.0327272727273,19.9672727272727,"1","0","76"
56,"16",9,55.6181818181818,17.0447272727273,"1.06","0","76"
56,"17",1,26.8327272727273,114.872618181818,"1.57","100","0"
56,"17",2,25.4545454545455,74.5454545454545,"1","100","0"
56,"17",3,65.8181818181818,21.8763636363636,"0.64","100","0"
56,"17",4,88.5454545454545,8.01818181818182,"0.7","100","0"
56,"17",5,79.0909090909091,17.3545454545455,"0.83","100","0"
56,"17",6,70,26.7,"0.89","100","0"
56,"17",7,78.3636363636364,20.3381818181818,"0.94","100","0"
56,"17",8,83.4545454545455,16.5454545454545,"1","100","0"
56,"17",9,74.2,27.348,"1.06","100","0"
56,"18",1,15.8909090909091,51.0512727272727,"1.57","0","76"
56,"18",2,14.3709090909091,61.6290909090909,"1","0","76"
56,"18",3,93.0568181818182,16.4436363636364,"0.64","0","76"
56,"18",4,90.6077922077922,12.5745454545454,"0.7","0","76"
56,"18",5,71.0887185104053,16.9963636363636,"0.83","0","76"
56,"18",6,58.5331971399387,23.9054545454546,"0.89","0","76"
56,"18",7,64.9748549323017,14.9236363636364,"0.94","0","76"
56,"18",8,59.0036363636364,16.9963636363636,"1","0","76"
56,"18",9,51.68,21.2192,"1.06","0","76"
56,"19",1,27.1181818181818,114.424454545455,"1.57","100","0"
56,"19",2,20.7218181818182,103.854418181818,"1.31","100","0"
56,"19",3,87.2727272727273,12.7272727272727,"1","100","0"
56,"19",4,91.2727272727273,7.24363636363637,"0.83","100","0"
56,"19",5,85.6363636363636,9.19272727272728,"0.64","100","0"
56,"19",6,72.1818181818182,15.8563636363636,"0.57","100","0"
56,"19",7,74.7272727272727,12.6363636363636,"0.5","100","0"
56,"19",8,100,0,"0.43","100","0"
56,"19",9,89.4545454545455,3.79636363636364,"0.36","100","0"
56,"2",1,30.8836363636364,27.5126909090909,"1.57","0","76"
56,"2",2,32.2654545454545,33.7322545454545,"1.31","0","76"
56,"2",3,39.0363636363636,36.9636363636364,"1","0","76"
56,"2",4,41.0383351588171,41.9381818181818,"0.83","0","76"
56,"2",5,46.5284090909091,46.2218181818182,"0.64","0","76"
56,"2",6,48.6060606060606,48.2945454545455,"0.57","0","76"
56,"2",7,50.16,50.92,"0.5","0","76"
56,"2",8,53.5052854122622,52.9927272727273,"0.43","0","76"
56,"2",9,55.8484848484848,55.8945454545455,"0.36","0","76"
56,"20",1,7.18545454545455,64.7188363636364,"1.57","0","76"
56,"20",2,7.46181818181818,66.2250181818182,"1.31","0","76"
56,"20",3,72.6836363636364,3.31636363636363,"1","0","76"
56,"20",4,91.566265060241,0,"0.83","0","76"
56,"20",5,110.761363636364,5.11272727272727,"0.64","0","76"
56,"20",6,90.6666666666667,24.32,"0.57","0","76"
56,"20",7,146.196363636364,2.90181818181819,"0.5","0","76"
56,"20",8,175.780126849894,0.414545454545461,"0.43","0","76"
56,"20",9,210.343434343434,0.276363636363641,"0.36","0","76"
56,"3",1,61.9436363636364,59.7484909090909,"1.57","100","0"
56,"3",2,56.4490909090909,57.0516909090909,"1.31","100","0"
56,"3",3,52.1818181818182,47.8181818181818,"1","100","0"
56,"3",4,44.7272727272727,45.8763636363636,"0.83","100","0"
56,"3",5,39.6363636363636,38.6327272727273,"0.64","100","0"
56,"3",6,36,36.48,"0.57","100","0"
56,"3",7,33.6363636363636,33.1818181818182,"0.5","100","0"
56,"3",8,30.1818181818182,30.0218181818182,"0.43","100","0"
56,"3",9,26,26.64,"0.36","100","0"
56,"4",1,30.9527272727273,27.4042181818182,"1.57","0","76"
56,"4",2,33.8545454545455,31.6505454545455,"1.31","0","76"
56,"4",3,38.2763636363636,37.7236363636364,"1","0","76"
56,"4",4,41.6210295728368,41.4545454545455,"0.83","0","76"
56,"4",5,46.8522727272727,46.0145454545455,"0.64","0","76"
56,"4",6,48.7272727272727,48.2254545454545,"0.57","0","76"
56,"4",7,50.0218181818182,50.9890909090909,"0.5","0","76"
56,"4",8,52.7019027484144,53.3381818181818,"0.43","0","76"
56,"4",9,55.6565656565657,55.9636363636364,"0.36","0","76"
56,"5",1,61.3727272727273,60.6448181818182,"1.57","100","0"
56,"5",2,56.9254545454545,56.4276545454545,"1.31","100","0"
56,"5",3,50.3636363636364,49.6363636363636,"1","100","0"
56,"5",4,45.2727272727273,45.4236363636364,"0.83","100","0"
56,"5",5,39.2727272727273,38.8654545454545,"0.64","100","0"
56,"5",6,36.1818181818182,36.3763636363636,"0.57","100","0"
56,"5",7,36.3636363636364,31.8181818181818,"0.5","100","0"
56,"5",8,34.9090909090909,27.9890909090909,"0.43","100","0"
56,"5",9,26.9090909090909,26.3127272727273,"0.36","100","0"
56,"6",1,28.8109090909091,30.7668727272727,"1.57","0","76"
56,"6",2,32.8181818181818,33.0081818181818,"1.31","0","76"
56,"6",3,33.0945454545455,42.9054545454545,"1","0","76"
56,"6",4,45.3669222343921,38.3454545454545,"0.83","0","76"
56,"6",5,51.4943181818182,43.0436363636364,"0.64","0","76"
56,"6",6,51.7575757575758,46.4981818181818,"0.57","0","76"
56,"6",7,62.0436363636364,44.9781818181818,"0.5","0","76"
56,"6",8,63.7885835095137,48.5709090909091,"0.43","0","76"
56,"6",9,66.979797979798,51.8872727272727,"0.36","0","76"
56,"7",1,58.2327272727273,65.5746181818182,"1.57","100","0"
56,"7",2,48.5890909090909,67.3482909090909,"1.31","100","0"
56,"7",3,47.0909090909091,52.9090909090909,"1","100","0"
56,"7",4,48.1818181818182,43.0090909090909,"0.83","100","0"
56,"7",5,45.4545454545455,34.9090909090909,"0.64","100","0"
56,"7",6,42.1818181818182,32.9563636363636,"0.57","100","0"
56,"7",7,45.4545454545455,27.2727272727273,"0.5","100","0"
56,"7",8,39.2727272727273,26.1127272727273,"0.43","100","0"
56,"7",9,34.9090909090909,23.4327272727273,"0.36","100","0"
56,"8",1,22.3854545454545,40.8548363636364,"1.57","0","76"
56,"8",2,26.8072727272727,49.1927272727273,"1","0","76"
56,"8",3,62.8295454545455,35.7890909090909,"0.64","0","76"
56,"8",4,54.2857142857143,38,"0.7","0","76"
56,"8",5,45.6166484118291,38.1381818181818,"0.83","0","76"
56,"8",6,45.0255362614913,35.9272727272727,"0.89","0","76"
56,"8",7,45.7176015473888,33.0254545454546,"0.94","0","76"
56,"8",8,43.8036363636364,32.1963636363636,"1","0","76"
56,"8",9,41.1781818181818,32.3511272727273,"1.06","0","76"
56,"9",1,49.9545454545455,78.5713636363636,"1.57","100","0"
56,"9",2,42.9090909090909,57.0909090909091,"1","100","0"
56,"9",3,44.9090909090909,35.2581818181818,"0.64","100","0"
56,"9",4,52.1818181818182,33.4727272727273,"0.7","100","0"
56,"9",5,50.5454545454545,41.0472727272727,"0.83","100","0"
56,"9",6,54.5454545454545,40.4545454545455,"0.89","100","0"
56,"9",7,54,43.24,"0.94","100","0"
56,"9",8,58.3636363636364,41.6363636363636,"1","100","0"
56,"9",9,56.6618181818182,45.9384727272727,"1.06","100","0"
6,"1",1,51.2654545454545,51.6586181818182,"1.06","100","0"
6,"10",1,21.8327272727273,52.8573090909091,"1.06","0","76"
6,"11",1,26.5,77.91,"1.06","100","0"
6,"12",1,24.1127272727273,50.4405090909091,"1.06","0","76"
6,"13",1,33.1490909090909,70.8619636363636,"1.06","100","0"
6,"14",1,24.7345454545455,49.7813818181818,"1.06","0","76"
6,"15",1,32.7636363636364,71.2705454545455,"1.06","100","0"
6,"16",1,0,76,"1.06","0","76"
6,"17",1,34.8836363636364,69.0233454545455,"1.06","100","0"
6,"18",1,14.0945454545455,61.0597818181818,"1.06","0","76"
6,"19",1,18.5018181818182,86.3880727272727,"1.06","100","0"
6,"2",1,34.2,39.748,"1.06","0","76"
6,"20",1,3.45454545454545,72.3381818181818,"1.06","0","76"
6,"3",1,43.3636363636364,60.0345454545455,"1.06","100","0"
6,"4",1,32.8872727272727,41.1394909090909,"1.06","0","76"
6,"5",1,42.7854545454545,60.6474181818182,"1.06","100","0"
6,"6",1,29.0872727272727,45.1674909090909,"1.06","0","76"
6,"7",1,37.9672727272727,65.7546909090909,"1.06","100","0"
6,"8",1,22.5236363636364,52.1249454545455,"1.06","0","76"
6,"9",1,36.2327272727273,67.5933090909091,"1.06","100","0"
7,"1",1,26.3636363636364,26.5090909090909,"0.36","100","0"
7,"10",1,103.636363636364,38.6909090909091,"0.36","0","76"
7,"11",1,54.0909090909091,16.5272727272727,"0.36","100","0"
7,"12",1,109.20202020202,36.6872727272727,"0.36","0","76"
7,"13",1,51.4545454545455,17.4763636363636,"0.36","100","0"
7,"14",1,112.848484848485,35.3745454545455,"0.36","0","76"
7,"15",1,60.7272727272727,14.1381818181818,"0.36","100","0"
7,"16",1,139.525252525253,25.7709090909091,"0.36","0","76"
7,"17",1,81.8181818181818,6.54545454545454,"0.36","100","0"
7,"18",1,182.323232323232,10.3636363636364,"0.36","0","76"
7,"19",1,100,0,"0.36","100","0"
7,"2",1,57.7676767676768,55.2036363636364,"0.36","0","76"
7,"20",1,211.111111111111,0,"0.36","0","76"
7,"3",1,26.1818181818182,26.5745454545455,"0.36","100","0"
7,"4",1,61.4141414141414,53.8909090909091,"0.36","0","76"
7,"5",1,27.2727272727273,26.1818181818182,"0.36","100","0"
7,"6",1,68.8989898989899,51.1963636363636,"0.36","0","76"
7,"7",1,39.8181818181818,21.6654545454545,"0.36","100","0"
7,"8",1,81.7575757575758,46.5672727272727,"0.36","0","76"
7,"9",1,44.7272727272727,19.8981818181818,"0.36","100","0"
8,"1",1,56.6872727272727,56.7396727272727,"1.31","100","0"
8,"10",1,19.0690909090909,51.0194909090909,"1.31","0","76"
8,"11",1,34.6554545454545,85.6013545454546,"1.31","100","0"
8,"12",1,16.0981818181818,54.9113818181818,"1.31","0","76"
8,"13",1,30.7254545454545,90.7496545454546,"1.31","100","0"
8,"14",1,10.9163636363636,61.6995636363636,"1.31","0","76"
8,"15",1,25.7236363636364,97.3020363636364,"1.31","100","0"
8,"16",1,13.8872727272727,57.8076727272727,"1.31","0","76"
8,"17",1,13.1,113.839,"1.31","100","0"
8,"18",1,8.70545454545455,64.5958545454545,"1.31","0","76"
8,"19",1,8.09818181818182,120.391381818182,"1.31","100","0"
8,"2",1,32.5418181818182,33.3702181818182,"1.31","0","76"
8,"20",1,1.65818181818182,73.8277818181818,"1.31","0","76"
8,"3",1,52.6381818181818,62.0439818181818,"1.31","100","0"
8,"4",1,30.4,36.176,"1.31","0","76"
8,"5",1,49.78,65.7882,"1.31","100","0"
8,"6",1,28.2581818181818,38.9817818181818,"1.31","0","76"
8,"7",1,44.7781818181818,72.3405818181818,"1.31","100","0"
8,"8",1,26.6690909090909,41.0634909090909,"1.31","0","76"
8,"9",1,38.5854545454545,80.4530545454545,"1.31","100","0"
9,"1",1,39.0909090909091,38.9818181818182,"0.64","100","0"
9,"10",1,65.4204545454545,34.1309090909091,"0.64","0","76"
9,"11",1,65,22.4,"0.64","100","0"
9,"12",1,66.3920454545455,33.5090909090909,"0.64","0","76"
9,"13",1,64.5454545454545,22.6909090909091,"0.64","100","0"
9,"14",1,78.375,25.84,"0.64","0","76"
9,"15",1,61.6363636363636,24.5527272727273,"0.64","100","0"
9,"16",1,88.4147727272727,19.4145454545455,"0.64","0","76"
9,"17",1,79.6363636363636,13.0327272727273,"0.64","100","0"
9,"18",1,102.125,10.64,"0.64","0","76"
9,"19",1,88.5454545454545,7.33090909090909,"0.64","100","0"
9,"2",1,45.4488636363636,46.9127272727273,"0.64","0","76"
9,"20",1,117.886363636364,0.552727272727282,"0.64","0","76"
9,"3",1,36.3636363636364,40.7272727272727,"0.64","100","0"
9,"4",1,41.2386363636364,49.6072727272727,"0.64","0","76"
9,"5",1,36.3636363636364,40.7272727272727,"0.64","100","0"
9,"6",1,48.9034090909091,44.7018181818182,"0.64","0","76"
9,"7",1,43.8181818181818,35.9563636363636,"0.64","100","0"
9,"8",1,52.0340909090909,42.6981818181818,"0.64","0","76"
9,"9",1,49.8181818181818,32.1163636363636,"0.64","100","0"
